a,delta
-0.09108417448555413,0.7853981697021406
-0.147475999645807,0.7853981696394016
-0.20389714395828998,0.7853981695640074
-0.26034787272254106,0.7853981694732526
-0.3168284511611123,0.785398169363439
-0.37333914436924936,0.7853981692294091
-0.4298802172644869,0.7853981690637782
-0.48645193453612134,0.7853981688556226
-0.5430545605944866,0.7853981685881041
-0.5996883595198862,0.7853981682338848
-0.6563535950108522,0.7853981677454741
-0.7130505303309168,0.7853981670325288
-0.769779428251532,0.7853981658995193
-0.8265405509824838,0.7853981638299363
-0.8754492137415978,0.5763539955092413
-0.9153021181005292,0.5378146548699925
-0.9531147624903031,0.5087193171411704
-0.9893799620057041,0.4841286293959376
-1.0243538847018496,0.4623040143925238
-1.058201113065349,0.4423936850115423
-1.0910387935224755,0.42390597195418117
-1.1229556476910487,0.4065268982843043
-1.1540217444365835,0.3900415428976024
-1.1842941158819984,0.37429507344383733
-1.2138202463838323,0.35917144979580024
-1.2426403691385985,0.344580902313291
-1.2707890471554932,0.3304521386278036
-1.2982963011879687,0.31672726689733816
-1.3251884382616628,0.3033583622455863
-1.3514886751837427,0.2903050703362194
-1.3772176174047843,0.27753288934058057
-1.4023936331812779,0.26501190932951835
-1.4270331502494227,0.2527158682674371
-1.4511508940136275,0.24062143217528822
-1.4747600808129155,0.22870763720033063
-1.4978725761315128,0.21695545068105326
-1.5204990250514379,0.2053474210193011
-1.542648960424762,0.19386739472484948
-1.564330892929853,0.18250028486171704
-1.58555238621247,0.17123187921706107
-1.6063201195947638,0.16004867941318407
-1.6266399402925271,0.148937764266515
-1.646516906664735,0.1378866722119391
-1.6659553236954419,0.12688329872242116
-1.6849587716521222,0.1159158054753795
-1.7035301286589428,0.10497253862645775
-1.721671587755297,0.09404195400231899
-1.7393846688694081,0.0831125473546877
-1.7566702260164964,0.07217278805455553
-1.773528449924981,0.061211054766542615
-1.7899588661976082,0.05021557174108349
-1.8059603290231574,0.03917434440391841
-1.821531010364777,0.028075092911960024
-1.836668384459432,0.016905182282159936
-1.8513692073657408,0.005651547582304452
