pos_x,pos_y,v,theta
4.417730645235905,1.8264925890151706,2.1532812701733453,1.6314260301579198
4.415726090720456,1.8591089990262344,2.170241394009351,1.632929146310262
4.413656318771802,1.891977115771677,2.1870553918871143,1.6344414810259105
4.411520413538502,1.925094592967472,2.203723278593084,1.6359623800397982
4.409317484718293,1.9584590832135718,2.2202450782883876,1.637491180967963
4.407046668580145,1.992068238320229,2.236620824278859,1.6390272139149753
4.404707128959015,2.025919709638348,2.2528505587784258,1.6405698020802038
4.402298058222194,2.0600111483934,2.268934332666343,1.6421182623614667
4.399818678206274,2.0943402060224416,2.2848722052387775,1.643671905954646
4.397268241123817,2.128904534513744,2.3006642439552256,1.6452300389478984
4.39464603043893,2.1637017867485446,2.316310524180282,1.6467919629091432
4.39195136171101,2.1987296168444113,2.3318111289212444,1.6483569754655805
4.389183583406039,2.2339856804997034,2.3471661485620685,1.6499243708740434
4.386342077674876,2.269467635338614,2.362375680594158,1.6514934405810713
4.383426261098115,2.3051731412562653,2.37743982934448,1.653063473771656
4.3804355853971035,2.341099860763323,2.3923587057014943,1.6546337579056993
4.37736953811089,2.377245459329614,2.4071324268393575,1.6562035792412895
4.374227643238851,2.4136076057261984,2.4217611159408743,1.6577722233439924
4.371009461848915,2.4501839723653878,2.436244901919633,1.6593389755814372
4.367714592651323,2.4869722356381683,2.4505839191417698,1.6609031216025465
4.364342672537964,2.523970076248525,2.464778307147774,1.6624639478008616
4.3608933770873834,2.5611751795441373,2.478828210374737,1.6640207417614772
4.357366421035632,2.598585235842954,2.4927337778794416,1.6655727926911905
4.353761558713209,2.636197940755145,2.5064951630626386,1.667119391831543
4.350078584448347,2.674010995499942,2.520112523394886,1.6686598328545095
4.346317332937054,2.7120221072168924,2.5335860201442575,1.670193412240662
4.342477679580236,2.750228989271066,2.5469158181062483,1.6717194296397047
4.338559540788428,2.7886293615517554,2.560102085336161,1.6732371882133419
4.334562874254558,2.8272209507642425,2.57314499288424,1.6747459949605055
4.330487679195334,2.8660014907141966,2.5860447145338132,1.6762451610250229
4.326333996561788,2.904968722584301,2.5988014265426735,1.677734001985866
4.322101909219601,2.9441203952027157,2.6114153073878956,1.6792118381301673
4.317791542099833,2.9834542653029916,2.623886537514303,1.6806779947092398
4.3134030623207344,3.022968097775085,2.636215299086741,1.682131802177876
4.308936679281286,3.062659665907113,2.648401775746316,1.6835725964172423
4.304392644727218,3.1025267516175346,2.660446152370739,1.6849997189417196
4.29977125279018,3.1425671456774342,2.6723486148388877,1.686412517090066
4.295072840000822,3.1827786479226186,2.684109349799689,1.6878103442013117
4.2902977852765165,3.2231590674552497,2.6957285444454113,1.6891925597758137
4.28544650988446,3.263706222834743,2.7072063862894225,1.6905585296219188
4.28051947738093,3.3044179422576936,2.718543062948482,1.6919076259886987
4.275517193527427,3.3452920637266015,2.729738761929598,1.693239227685236
4.270440206184473,3.386326435207177,2.7407936704214726,1.6945527201869441
4.265289105183812,3.427518914774039,2.751707975090552,1.6958474957294178
4.260064522179764,3.4688673707446145,2.7624818618816738,1.6971229533903083
4.254767130480477,3.5103696818010883,2.773115515823312,1.6983784991597235
4.249397644859801,3.552023737100238,2.7836091208373794,1.6996135459996524
4.24395682135053,3.593827436371035,2.79396285955357,1.7008275138929085
4.238445457019711,3.635778689999876,2.8041769131281886,1.7020198298820863
4.232864389726739,3.6778754191033554,2.8142514610674136,1.7031899280990161
4.2272144978649075,3.7201155555884693,2.824186681054948,1.7043372497851956
4.22149670008712,3.762497042200189,2.8339827487839693,1.7054612433036702
4.215711955016408,3.805017832556326,2.8436398377933223,1.706561364142821
4.209861260941904,3.8476758911696423,2.8531581193078615,1.7076370749125116
4.20394565550091,3.8904691934571636,2.862537762082865,1.7086878453330283
4.197966215347666,3.9333957257366645,2.8717789322524205,1.7097131522172435
4.191924055809432,3.9764534852103113,2.880881793181695,1.7107124794464128
4.185820330530435,4.019640479935453,2.8898465053229745,1.7116853179400033
4.17965623110428,4.062954728782568,2.8986732260753882,1.7126311656199404
4.173432986695337,4.106394261380376,2.9073621096481905,1.7135495273696433
4.16715186364965,4.149957118048137,2.9159133069274983,1.7144399149882066
4.160814165095866,4.193641349715184,2.9243269653463773,1.7153018471400678
4.154421230536668,4.237445017827717,2.9326032287581465,1.7161348493004938
4.147974435431204,4.281366194242903,2.9407422373127985,1.7169384536971921
4.141475190768924,4.325402961110373,2.948744127336407,1.7177121992483546
4.134924942635304,4.369553410741137,2.9566090312134086,1.7184556314974115
4.12832517176983,4.413815645464035,2.9643370772716344,1.7191683025447715
4.121677393116666,4.458187777469763,2.9719283896699715,1.7198497709768026
4.114983155368375,4.502667928642605,2.9793830882885333,1.720499601792298
4.108244040503037,4.547254230379925,2.9867012886212123,1.7211173663266588
4.101461663315143,4.591944823399544,2.993883101670507,1.7217026421740091
4.094637670940547,4.636737857535104,3.000928633844477,1.7222550131074508
4.087773742375819,4.681631491519525,3.007837986855731,1.7227740689976472
4.0808715879922675,4.726623892756666,3.0146112576223087,1.7232594057299222
4.073932949044912,4.771713237081336,3.0212485381703442,1.7237106251200376
4.066959597176674,4.816897708507754,3.027749915538382,1.7241273348288109
4.059953333918007,4.862175498966598,3.0341154716832426,1.7245091482757207
4.052915990182212,4.907544808030796,3.040345283387298,1.724855684551634
4.045849425756644,4.953003842630153,3.0464394221670577,1.7251665683307844
4.03875552878999,4.998550816755022,3.052397954182932,1.7254414297821152
4.031636215275835,5.044183951149099,3.0582209401500693,1.725679904480099
4.024493428532644,5.08990147299154,3.0639084352501467,1.7258816333151272
4.017329138680336,5.135701615568522,3.069460489043994,1.726046262403561
4.010145342113601,5.181582617934428,3.074877145384945,1.726173442997525
4.002944060972052,5.227542724562796,3.0801584423327966,1.7262628313945152
3.9957273426073585,5.2735801849872015,3.0853044120682735,1.7263140888468846
3.988497259047457,5.319693253432241,3.0903150808078723,1.7263268814712658
3.981255906457914,5.365880188434776,3.0951904687189833,1.7263008801579773
3.9740054046005358,5.412139252455601,3.099930589835181,1.7262357604804572
3.9667478962892897,5.45846871148173,3.1045354519715653,1.7261312026047575
3.9594855468435908,5.504866834619442,3.1090050566400533,1.7259868911991278
3.9522205435389917,5.5513318936782845,3.1133393989645084,1.725802515343708
3.9449550950553363,5.5978621627462015,3.1175384675955935,1.7255777684403457
3.9376914309223747,5.644455917755967,3.1216022446252496,1.7253123481225436
3.930431800962879,5.691111436043097,3.1255307055006827,1.7250059561655393
3.923178474733253,5.737826995895433,3.129323818937755,1.7246582983965157
3.915933740961648,5.784600876094568,3.132981546833668,1.7242690846049282
3.9086999069835624,5.831431355449311,3.136503844178838,1.7238380284529327
3.9014792981749236,5.87831671232136,3.139890658967843,1.723364847385891
3.894274257382616,5.925255224143388,3.1431419321093386,1.7228492625429226
3.887087144352428,5.972245166929713,3.1462575973348397,1.7222909986674635
3.8799203351543854,6.019284814779749,3.149237581106239,1.7216897840177907
3.872776221605421,6.066372439374436,3.152081802521968,1.7210453502774632
3.8656572106893345,6.1135063094658175,3.1547901732216737,1.720357432465618
3.8585657239739812,6.160684690359983,3.157362597289311,1.719625768847063
3.851504197025644,6.20790584339355,3.1597989711545145,1.7188501008420904
3.8444750788205075,6.255168025403876,3.162099183492155,1.718030172935935
3.83748083115317,6.302469488193225,3.1642631151199367,1.7171657325877874
3.830523928042136,6.349808477987041,3.166290638893937,1.716256530139269
3.823606855132185,6.397183234886556,3.1681816196019397,1.7153023187222618
3.816732109093568,6.444591992315903,3.1699359138544536,1.7143028541659826
3.809902197017927,6.492032976463972,3.1715533699732736,1.7132578949031734
3.803119635810874,6.539504405721136,3.173033827877455,1.7121672018752767
3.7963869515811286,6.587004490111127,3.1743771189665617,1.7110305384364488
3.7897066790261498,6.634531430718187,3.175583066001045,1.7098476702562517
3.783081360814155,6.682083419109741,3.1766514829796084,1.7086183652208546
3.7765135469624704,6.729658636754761,3.177582175013398,1.707342393332556
3.7700057942121017,6.777255254438023,3.178374938196881,1.706019526607429
3.7635606653984683,6.824871431670468,3.179029559475218,1.7046495389708707
3.757180728818212,6.872505316095853,3.1795458165079973,1.7032322061508176
3.7508685575920127,6.9201550428938665,3.179923477529112,1.7017673055683769
3.744626729023339,6.967818734179954,3.1801623012026354,1.700254616225591
3.7384578239530715,7.015494498401992,3.1802620364744723,1.6986939185900383
3.7323644261099442,7.063180429734043,3.1802224224195985,1.6970849944759436
3.7263491214567512,7.110874607467361,3.180043188084676,1.6954276269214437
3.7204144975322846,7.158575095398839,3.1797240523258123,1.6937216000616202
3.7145631427889665,7.20627994121709,3.1792647236412415,1.691966698996887
3.7087976459261633,7.25398717588635,3.1786648999986666,1.6901627096562655
3.703120595219174,7.3016948130283685,3.1779242686570193,1.6883094186550596
3.6975345778439013,7.349400848302467,3.177042505982337,1.6864066131463769
3.692042179197233,7.397103258783958,3.176019277257489,1.684454080665908
3.686645982213182,7.444800002341072,3.174854236485422,1.6824516089693082
3.681348566674844,7.492489017010552,3.1735470261856036,1.680398985861468
3.6761525085222657,7.54016822037209,3.1720972771833096,1.6782959990168893
3.6710603791563496,7.587835508921746,3.1705046083913717,1.6761424357903052
3.666074744738916,7.635488757444491,3.168768626583998,1.6739380830165937
3.661198165489126,7.683125818386002,3.166888926162217,1.671682726798938
3.6564331949764695,7.7307445212238335,3.164865088910495,1.6693761522840806
3.651782379410565,7.778342671838088,3.162696683744029,1.6670181434233906
3.647248256928094,7.825918051881658,3.160383266446172,1.6646084827183398
3.6428333568771976,7.873468418150143,3.157924379395422,1.6621469509488396
3.6385401990997615,7.9209915019514945,3.155319551281346,1.6596333268827725
3.6343712932120398,7.9684850084754375,3.1525682968087736,1.6570673869648151
3.630329137884183,8.015946616162694,3.1496701163895025,1.6544489049821565
3.626416220119279,8.063373976073997,3.1466244958207223,1.651777651704433
3.6226350145326625,8.110764711258895,3.143430905949285,1.6490533944954413
3.6189879826322855,8.15811641612424,3.140088802320876,1.646275896893826
3.6154775721010934,8.205426655802327,3.1365976248130574,1.643444918159241
3.612106216082458,8.25269296551847,3.1329567972510315,1.6405602127800376
3.6088763324698863,8.2999128499579,3.129165727004885,1.6376215299380779
3.605790323202387,8.34708378263172,3.125223804566918,1.634628612925727
3.602850573567057,8.394203205241624,3.1211304031075393,1.6315811985093946
3.6000594515106994,8.441268527043013,3.116884878008043,1.6284790162332183
3.597419306962491,8.488277124206085,3.112486566368377,1.6253217876555697
3.594932471170043,8.535226339174372,3.107934786487842,1.6221092255099865
3.592601256051509,8.58211348002006,3.103228837316359,1.618841032780891
3.590427953566775,8.628935819795403,3.098367997873726,1.615516901682963
3.5884148351112217,8.675690595879301,3.0933515266339207,1.6121365125312968
3.586564150936051,8.722375009318036,3.088178660871146,1.6086995324873925
3.58487812959977,8.76898622415896,3.0828486159639015,1.6052056141635476
3.583358977456137,8.815521366775677,3.0773605846528302,1.6016543940652457
3.5820088781846975,8.861977525183107,3.071713736247541,1.598045490847567
3.580829992371008,8.908351748340447,3.065907215776878,1.5943785033572926
3.5798244571448206,8.954641045439779,3.0599401430763273,1.5906530084271184
3.578994385885887,9.000842385177625,3.053811611805266,1.5868685583819109
3.5783418680086854,9.046952695006368,3.0475206883856076,1.583024678208987
3.5778689688394074,9.092968860361786,3.0410664108520207,1.5791208623345117
3.5775777296009554,9.138887723862418,3.034447787602222,1.5751565709357709
3.5774701675246967,9.18470608447559,3.027663796033818,1.5711312257035364
3.5775482761113646,9.230420696644012,3.0207133810516877,1.5670442049490387
3.577814025568042,9.276028269365664,3.013595453426843,1.5628948379248226
3.578269363453836,9.321525465218272,3.0063088879838986,1.5586823981961753
3.578916215573985,9.366908899317885,2.998852521589529,1.5544060958572599
3.579756487171228,9.412175138198828,2.991225150908269,1.550065068329945
3.580792064474932,9.457320698599533,2.983425529884313,1.5456583694083235
3.5820248166836595,9.502342046135137,2.9754523668980437,1.541184956110418
3.5834565984767752,9.547235593833213,2.9673043215329993,1.53664367275924
3.585089253177327,9.591997700502912,2.958980000871765,1.5320332315209784
3.586924616724402,9.636624668899948,2.9504779552160687,1.5273521883521197
3.58896452266272,9.681112743639094,2.9417966730946103,1.5225989129076698
3.5912108084266943,9.725458108791317,2.9329345753778764,1.517771550371024
3.593665323295716,9.769656885082213,2.9238900082561274,1.5128679722680032
3.59632993854347,9.813705126579181,2.9146612347447,1.5078857119249696
3.5992065605245815,9.85759881671187,2.905246424242602,1.5028218779670321
3.6022971477857095,9.901333863405217,2.895643639456148,1.4976730354557497
3.605603733845462,9.94490609300193,2.8858508196540713,1.492435037609031
3.609117652606227,9.988312163649908,2.8758704838220566,1.4876008367279832
3.6127551087214114,10.031555506218726,2.8657330290023433,1.4861549569483494
3.6164329629902205,10.074640673746929,2.8554686095539674,1.4851257243153333
3.6201435038093246,10.11756636112662,2.8450802791509084,1.4840135349052637
3.623889758693407,10.160330368535977,2.83456744408531,1.482819281029046
3.6276746704575755,10.202930482573638,2.8239294681300926,1.481543824986817
3.6315010979215367,10.245364475070875,2.8131656725872984,1.4801880005727976
3.635371816532969,10.287630101951706,2.8022753362806805,1.478752614457761
3.639289518914955,10.32972510213847,2.7912576954936297,1.4772384474541331
3.643256815341989,10.371647196500472,2.7801119438531834,1.4756462556705503
3.6472762341488045,10.413394086843526,2.7688372321605605,1.4739767715617786
3.651350222075931,10.454963454938234,2.7574326681683514,1.4722307048788166
3.655481144555701,10.496352961585051,2.745897316304204,1.4704087435228745
3.659671285942186,10.537560245714205,2.734230197340523,1.4685115543058396
3.6639228496884106,10.57858292351858,2.7224302880093982,1.4665397836187124
3.668237958474076,10.619418587617815,2.7104965205616054,1.464494058008365
3.672618654286923,10.660064806251784,2.6984277822682183,1.4623749846617615
3.677066898460857,10.700519122501719,2.6862229148629178,1.4601831517954786
3.6815845716739477,10.740779053537185,2.673880713922698,1.4579191289469353
3.686173473909461,10.780842089887102,2.6613999281841725,1.4555834671621222
3.690835324383212,10.820705694732924,2.6487792587921577,1.453176699072781
3.695571761440657,10.860367303222096,2.6360173584765647,1.450699338853828
3.700384342427391,10.899824321799638,2.6231128306529845,1.448151882049283
3.7052745435370174,10.939074127555731,2.6100642284414715,1.4455348052519201
3.7102437596407607,10.97811406758687,2.5968700535971094,1.4428485656181842
3.7152933041036977,11.016941458367961,2.5835287553448003,1.4400936001954039
3.72042440859314,11.055553585132454,2.570038729109359,1.4372703250327743
3.72563822288553,11.093947701257152,2.5563983151303766,1.4343791340406173
3.7309358146792437,11.132121027648004,2.5426057969493425,1.4314203975536757
3.736318169422015,11.17007075212249,2.5286593997541025,1.428394460543032
3.7417861901633627,11.207794028783546,2.5145572885627514,1.4253016404069212
3.7473406974445274,11.245287977379068,2.5002975662253597,1.4221422242520945
3.7529824292411442,11.282549682639907,2.485878271217261,1.4189164655529876
3.7587120409773993,11.319576193587775,2.4712973751917255,1.4156245800435565
3.764530105634999,11.3563645228027,2.4565527802522262,1.4122667406531506
3.7704371139862976,11.392911645637213,2.4416423158946507,1.4088430712385904
3.776433474988989,11.4292144993614,2.4265637355568206,1.4053536387829084
3.7825195163905345,11.465269982218729,2.41131471269537,1.4017984436166064
3.7886954856053467,11.50107495236709,2.395892836286615,1.398177407053766
3.794961550948285,11.536626226671922,2.380295605615774,1.3944903555974506
3.8013178033371458,11.571920579307768,2.3645204241736937,1.3907370005151807
3.8077642586188984,11.606954740109789,2.348564592415463,1.386916911046477
3.814300860736691,11.64172539259529,2.3324252990403322,1.383029478660467
3.8209274860493303,11.676229171543202,2.3160996103092284,1.3790738684163564
3.8276439492635967,11.710462659970355,2.2995844566934696,1.3750489511874133
3.8344500116821143,11.744422385264988,2.2828766157885605,1.3709532064874503
3.8413453928827925,11.778104814107277,2.265972689819148,1.3667845782003005
3.8483297876910023,11.811506345576927,2.2488690749758327,1.3625402508370144
3.8554028917461096,11.84462330141438,2.231561917746977,1.358216282546072
3.8625644420141283,11.877451911508231,2.214047049054281,1.3538069564592192
3.869814285917327,11.909988290593978,2.1963198766646213,1.349303507092236
3.87715251389845,11.9422283962915,2.178375186830806,1.3446911837847577
3.8845797743518062,11.974167936042182,2.1602066902165475,1.3399402399229206
3.8921267336185457,12.005794989452713,2.1417681314463195,1.3331662626300904
3.8998197501196072,12.037097459134609,2.1230169074150536,1.326450845118119
3.9076518044533417,12.068070708819906,2.1039533323466815,1.31979497155295
3.915615814619371,12.098710201702247,2.0845777173988136,1.3131996251150777
3.9237046398336406,12.129011499864028,2.0648903706811392,1.3066657880094312
3.9319110843488048,12.158970263589966,2.044891597274103,1.300194441475099
3.94022790127798,12.188582250567762,2.02458169924786,1.293786565794935
3.9486477964199613,12.21784331497664,2.003960975681505,1.2874431403050737
3.95716343208409,12.24674940646462,1.9830297226825704,1.2811651434043627
3.965767430913012,12.275296569015534,1.9617882334068035,1.274953552563726
3.9744523797016913,12.303480939706787,1.9402367980782098,1.268809344335454
3.9832108332110705,12.331298747359016,1.918375704009372,1.2627334943624304
3.99203531797492,12.358746311078852,1.8962052356220402,1.2567269773872933
4.000918336098463,12.385820038696135,1.873725674467992,1.2507907672615337
4.009852369047471,12.412516425096891,1.8509372992501687,1.2449258369545357
4.018829881426636,12.438832050453584,1.827840385844083,1.2391331585625636
4.027843324746087,12.464763578354173,1.8044352073195,1.2334137033177028
4.0368851411750635,12.490307753831562,1.7807220339623984,1.2277684415967736
4.045947767281822,12.515461401295171,1.7567011332972111,1.222198342930293
4.055003378700937,12.540229275075358,1.7324247210548593,1.2183519206424185
4.064023827552525,12.564617486236333,1.7079498515327376,1.2147109533926812
4.073000852144281,12.588625594088754,1.6832854993515185,1.2112410959367566
4.081927041761068,12.612253041485017,1.658439196961894,1.2079244133991136
4.09079553120315,12.635499238538745,1.633417714566781,1.2047491640305237
4.099599871102187,12.65836359302397,1.608227336416802,1.2017067055803552
4.1083339572914035,12.68084552409314,1.58287400492473,1.1987901951319817
4.116991986792257,12.702944469020629,1.557363406435557,1.195993937440441
4.125568427847586,12.72465988656357,1.5317010267543385,1.1933130192538375
4.134057998159008,12.745991258533715,1.5058921892871235,1.1907430871396136
4.142455648272007,12.76693809037502,1.4799420824254292,1.1882802042454883
4.150756548368803,12.787499911176997,1.453855779899922,1.18592075358142
4.158956077413746,12.807676273370785,1.4276382563366061,1.1836613702401857
4.167049813978486,12.827466752255972,1.40129439942395,1.1814988924196126
4.175033528300512,12.84687094544999,1.3748290196163946,1.1794303251064968
4.182903175268922,12.865888472318115,1.3482468580032765,1.1774528125482873
4.190654888121453,12.884518973421317,1.3215525927831293,1.1755636169828974
4.198284972696883,12.902762110005883,1.2947508446586584,1.173760101925578
4.205789902127853,12.92061756355,1.267846181383176,1.172039718839533
4.213166311887887,12.938085035376671,1.2408431216305482,1.1703999963628016
4.220410995126878,12.955164246338404,1.2137461383190424,1.1688385314962757
4.227520898244216,12.971854936576282,1.1865596614893017,1.1673529823172988
4.234493116659826,12.988156865354268,1.1592880808145196,1.1659410618950563
4.2413248907516135,13.004069810968135,1.1319357478043155,1.1646005331636378
4.248013601934195,13.019593570727555,1.1045069777512924,1.163329204566342
4.254556768858614,13.034727961009187,1.0770060514596471,1.1621249263271938
4.260952043716544,13.049472817378199,1.0494372167877668,1.1609855872371844
4.267197208635471,13.063827994775245,1.0218046900309086,1.1599091118665341
4.273290172153742,13.077793367765862,0.9941126571654646,1.158893458132374
4.27922896576621,13.091368830848982,0.9663652749726241,1.1579366151651915
4.285011740532823,13.104554298821277,0.9385666720563028,1.1570366014282123
4.290636763743715,13.11734970719398,0.9107209497678053,1.1561914630523744
4.296102415635396,13.129755012658851,0.8828321830477386,1.1553992723562687
4.301407186153524,13.141770193599955,0.8549044211940853,1.1546581265257572
4.306549671758421,13.153395250648028,0.8269416885640167,1.1539661464322746
4.311528572270127,13.16463020727415,0.7989479852159241,1.1533214755722778
4.316342687750272,13.175475110419661,0.7709272874972207,1.1527222791131273
4.320990915418514,13.18593003115916,0.7428835485826863,1.1521667430329945
4.325472246601618,13.195995065393682,0.7148206989674728,1.1516530733442776
4.329785763713615,13.2056703345711,0.6867426469183256,1.1511794953915915
4.333930637265756,13.214955986430892,0.6586532788860993,1.1507442532166965
4.337906122905182,13.223852195770611,0.6305564598822342,1.1503456089838304
4.341711558481503,13.232359165231365,0.6024560338215056,1.1499818424598318
4.34534636114064,13.240477126099714,0.57435582383305,1.1496512505442174
4.348810024445459,13.248206339123579,0.5462596325414025,1.1493521468450454
4.352102115522884,13.255547095339686,0.5181712423190479,1.149082861296959
4.355222272237321,13.26249971691032,0.49009441551177546,1.148841739818293
4.358170200390332,13.269064557967084,0.46203289463794894,1.148627144004549
4.36094567094665,13.275242005459614,0.4339904025626365,1.1484374508559072
4.363548517286684,13.281032480007081,0.4059706426474,1.148271052536764
4.3659786324858105,13.286436436750597,0.3779772988764125,1.1481263561655646
4.368235966620791,13.291454366204574,0.3500140359594506,1.148001783633445
4.370320524103787,13.29608679510519,0.32208449941220324,1.1478957714504254
4.372232361044491,13.300334287254254,0.29419231561423653,1.1478067706180834
4.3739715826409595,13.30419744435674,0.26634109184486165,1.1477332465278232
4.375538340599856,13.307676906850398,0.23853441629707073,1.1476736788840107
4.376932830586798,13.310773354725882,0.210775858069622,1.1476265616514003
4.378155289707646,13.313487508335907,0.18306896713728288,1.147590403026403
4.379205994021576,13.31582012919201,0.15541727429916832,1.1475637254318847
4.380085256086854,13.317772020747556,0.127824291105043,1.1475450655352921
